,claim,claim_veracity
2926,BRUTAL Meme Shows EXACTLY What A Hillary Presidency Would Look Like,0
2927,Official: No formal Secret Service discussions with Trump camp on remark,1
2928,Pence hires his own lawyer for Russia probes,1
2929, donald trump receives endorsement from neo-nazis in crazy new video,0
2930,Small Canadian designer in spotlight as Meghan Markle dons its coat,1
2931,Zimbabwe First Lady sues in dispute over $1.35 million ring: state media,1
2932,Bosnian suspected of plotting Christmas market attack in Austria's Graz,1
2933,"Obama visits Midway Atoll, a symbol of his climate, Asia legacy",1
2934,Trump to meet with business leaders on infrastructure,1
2935,NATIONAL SECURITY ADVISOR Calls Out Liberal Press For FAKE NEWS: “The story…is false” ,0
2936,IRANIAN SCIENTIST HANGED For “Revealing  Secrets To The Enemy” After Hillary Revealed Top Secret Intel About Him Through Unsecured Email,0
2937, A Top Republican Really Just Blamed Obama For The GOP Baseball Shooting ,0
2938,Exclusive: Billionaire Republican donors urge Kochs to back Trump,1
2939,must kellyanne conway punches back after juan williams questioned how she could work and raise 4 kids: “i don’t play golf and i don’t have a mistress”,0
2940,NO JOKE! THE LYIN’ HILLARY DOLL IS HERE!…18 Lies Included!,0
2941,U.S. top court deals blow to Puerto Rico sovereignty claim,1
2942,Trump 'arms race' comment sows more doubt on nuclear policy,1
2943," Patton Oswalt OBLITERATES Trump For His Reckless PTSD Comments, And It’s Masterful ",0
2944,"Albright, Hadley urge U.S. to weigh using more force in Syria",1
2945,EU agrees to extend blacklist on Russians over Ukraine turmoil,1
2946,Russian lawyer who met Trump Jr. says ready to testify to Congress,1
2947,"“FORMER BLEEDING HEART LIBERAL”: Shocked Parents Speak Out About Rape of 14-Year Old By Obama’s ‘Dreamer’: “This changed my attitude about a lot of things, as a former bleeding heart liberal”",0
2948,WAR ON CHRISTMAS: FEDS TO REGULATE CHRISTMAS LIGHTS,0
2949, Senate Democrats Will Force Senate Republicans To Vote On Trump’s Racist Policies,0
2950,Philippine police chief says won't stop cops from seeking church sanctuary,1
2951,"COLLEGE FACES $250,000 FINE For Punishing Praying Muslim Employees",0
2952,Tillerson choice raises questions of corporate vs. national interest,1
2953,Trump Was Right: Latest Arrests Prove Threats to Jewish Centers in US Were False Flags,0
2954,HERE WE GO: GEORGIA POLITICIAN Calls for Removal of Stone Mountain’s Giant Carving of Confederate Leaders: “A blight on our state”,0
2955, This HORRIFYING List Is Exactly Why We Can’t Say ‘It Will Be Okay’ Under Trump,0
2956,Healthcare bill not likely to get quick vote in U.S. Senate: senator,1
2957,"Freed Pakistani militant rails against India, ex-PM Sharif",1
2958,Russia says U.S. military in Baltic contradicts Russia-NATO agreement: RIA,1
2959,Billionaire Branson to ride out Hurricane Irma on Necker Island,1
2960,China offers support to Spanish government amid Catalonia crisis,1
2961, One Woman Is Trying  To Combine Feminism And Anti-Abortion Activism,0
2962,Russian lawmakers vote to bar entry to reporters of U.S. media,1
2963,Qatar builds dairy industry in desert as it defies Arab boycott,1
2964,"Britain, Saudi Arabia sign military cooperation deal: state media",1
2965, Gingrich Pushes BIZARRE Murder Conspiracy To Help Failing Trump Campaign ,0
2966, P*ssed Off Musicians Sing To Trump: ‘Stop Using Our Songs’ ,0
2967,Trump says his administration committed to Japan's security,1
2968," Ted Cruz Gets Booed At CPAC With Many Walking Out, And It’s Pretty Damn Funny ",0
2969,Democrats push for full analysis of latest Republican healthcare bill,1
2970,Morocco's 'mule' women scratch a living on Spanish enclave border,1
2971,U.S. would welcome new EU sanctions on Iran: official,1
2972,"House conservative group lines up against Trump deal on debt, spending",1
2973,HILLARY USES Fake Accent In “Victory” Speech To ATTACK POLICE…Wants To “Build On Record And Accomplishments Of President Obama”,0
2974," Trump Said ‘Ask The Family’ Of A Benghazi Victim About Clinton’s Judgment, So Someone Did",0
2975,Top German conservative embraces Macron's EU proposals,1
2976,"France discusses increased pressure on North Korea with Trump, Abe",1
2977,German police arrest man after posting photo of child abuse victim,1
2978,Uganda parliament debate on presidential age cap halted as scuffles break out,1
2979,N.C. EVENT TO CHANGE ITS NAME BECAUSE THE WORD ‘DIXIE’ IS RACIST AND ‘OFFENSIVE’?,0
2980,UPDATED VIDEO: IS THIS AMERICA? CONSERVATIVES And Their Families Experience SHOCKING ABUSE And SHAMING In Their Homes Ordered By Leftist DA As Part Of Insane Vendetta,0
2981,Spot On! Fox Sports Host Calls Out ESPN’s Liberal Agenda After Host Calls Trump a ‘White Supremacist’: ‘They’re alienating their core audience’ ,0
2982,Ramadan Abdullah Set Free On Bail After Police Make Shocking Discovery Of Weapons In Storage Locker Destined For Secretive Islamic Compound In Upstate NY,0
2983, fox host whines how it’s not fair that men can’t condescend to women,0
2984, fox legal analyst destroys trump for wanting to punish flag burners,0
2985,"Venezuela confirms ex-oil bosses Del Pino, Martinez detained",1
2986,"“MIC DROP!” A Lady Approached Sheriff Clarke, Told Him To “Take His Hat Off”…His Response To Her Was EPIC!",0
2987,FLASHBACK: GRAPHIC VIDEO SHOWS Hillary Supporters Beating “Deplorable”Trump Supporters Bloody,0
2988,Pakistan PM tells Tillerson it has 'produced results' in fighting terrorism,1
2989,Gulf rulers boycotting Qatar skip annual summit,1
2990," After Loss, Democratic Senate Candidate Writes Statement That EVERY SINGLE Progressive Should See",0
2991, Trump-Supporting GOP Rep Calls Veterans ‘Moochers’ During Town Hall Event In Ohio,0
2992,"Iran to impose legal restrictions on some US entities, individuals: TV",1
2993,Dyer: ‘LA Times ‘Fake News’ Article is an Attack on Independent Media’,0
2994,"Adios, Three Amigos: Obama heads to last summit with Canada, Mexico",1
2995,"Trump spoke with U.N. secretary general, met with union reps",1
2996, Hillary BRILLIANTLY Trolls Trump As His Fledgling Administration Plunges Further Into Chaos ,0
2997,German broadcasters won't promote ex-Pink Floyd frontman's concerts over anti-Semitism accusations,1
2998," Chamber Of Commerce Exec Makes Trump Pay For Charlottesville, Urges Charities To Boycott Mar-a-Lago",0
2999,VIDEO: Screaming ‘DREAMers’ Force a Shaken Nancy Pelosi Off Stage: ‘You are a liar!’,0
3000,North Korea would not commit to peace talks but 'door ajar': U.N. envoy,1
3001, Trump FRANTICALLY Spins Illuminati-Like Global Conspiracy Theory To Explain His Death Spiral,0
3002,Australia pushes asylum seeker transfer in bid to close controversial camp,1
3003, First Trump-Pence Interview Gets Very Awkward When They’re Asked This Simple Question ,0
3004,"STUDENTS AT MAJOR UNIVERSITY: Black Students, Including Inmates Should Get FREE Tuition, Room And Board…Check Out Who’s NOT Included",0
3005," Fox News F*cks Up, Airs Interview That Might Actually Get Trump Impeached ",0
3006,"U.S. Senators McCain, Graham: Order may help recruit terrorists",1
3007,Republican establishment bails on Alabama candidate after sex allegations,1
3008,U.N. rights boss urges U.S. Congress to give 'Dreamers' legal status,1
3009, George Takei’s Latest Twitter Poem Roasts Trump’s Idiotic North Korea Statement To Perfection ,0
3010,“Dead Broke” Clintons Hanging At 21 Club In NYC Sipping Pricey Bubbly,0
3011,AMERICAN NANNY Helping Muslim Refugees Found Brutally Murdered,0
3012,SURREAL: Lone Venezuelan Man Plays Violin Amidst Tear Gas and Molotov Cocktails During Riot ,0
3013,EPA chief spent almost half of spring in home state of Oklahoma,1
3014," teacher whitesplains his use of ‘n***er’ to black student, fails miserably ",0
3015,Gritty New Jersey a source of wealth for Trump's son-in-law,1
3016,"U.S., Afghan forces strike opium factories to curb Taliban funds",1
3017,"NO WONDER HE’S SMILING: Michigan’s Most Liberal College Awards President Salary Increase To $772,500",0
3018,"THE BEST OF WATTERS’ WORLD: “If liberals are so creative, why can’t Obama create jobs?”",0
3019,"Kyrgyzstan accuses opposition MP of planning riots, coup",1
3020,COLLEGE CONSERVATIVES Stalked by Antifa on Campus: You ‘will not stop us’ ,0
3021, The Gloves Are OFF: Hillary’s New Ad Uses Republicans To Absolutely PUMMEL Trump ,0
3022,SARAH PALIN’S SON BREAKS Into Family Home…Savagely Beats Dad…Leaves Him Covered In Blood,0
3023,Former Illinois congressman requests to plead guilty in tax case,1
3024," nsa chief drops huge bombshell about involvement of wikileaks, russia in our election",0
3025,Trump says latest Obamacare repeal plan has 'very good chance',1
3026,"Iran Guards ready to help rebuild Syria, Hezbollah will not disarm: TV",1
3027,Mattis looking to see if changes need to be made after Niger ambush,1
3028," Trump’s Sons Plug Father’s Presidency, Hotel Chain On Morning TV And It’s Perfectly Legal",0
3029,ANGRY LIBERAL STORE OWNER Gets Slammed For Using Billboard To Display Image of Trump as Hitler…Asks Liberals To Attack Billboard Owner For Taking It Down ,0
3030,Obama administration asks Supreme Court to rehear immigration case,1
3031,South Korea's Moon says he and Putin share understanding on North Korea,1
3032,MILWAUKEE ART MUSEUM TO DISPLAY THIS HUGE PORTRAIT OF POPE FRANCIS MADE OF CONDOMS,0
3033, cop caught on video saying blacks have ‘violent tendencies’,0
3034, ‘We’re Getting Hammered’: GOP Lawmaker Feeling Pressure Over Obamacare Repeal ,0
3035, Study SHATTERS Conservative Claim That Abortion Does Mental Damage To Women,0
3036,IS PUERTO RICO THE NEXT DETROIT?,0
3037,"Trump, Republicans face tricky task of averting U.S. government shutdown",1
3038,Catalan govt to blame for companies' exodus from region: Spanish finance minister,1
3039,"Ryan, Trump team discuss border tax at Capitol Hill meeting",1
3040,Obama says Republican campaign rhetoric troubling to outside world,1
3041,E.T. Williams Explains Why Millennials are in Meltdown Over Trump Win,0
3042,Exclusive: Donald Trump Jr. hires N.Y. lawyer for Russia probes,1
3043,Ivanka Trump becomes unpaid White House employee,1
3044,"Bloomberg opts out of U.S. presidential bid, calls for centrism",1
3045,Iraqi parliament 'has no right' to remove Kirkuk's governor: senior Kurdish official,1
3046," Scaramucci’s New Yorker Interview Is More Than Just Gross, It May Be A Felony",0
3047,New Jersey mayor resigns after admitting corruption charge,1
3048,"Abortion providers, opponents brace for U.S. high court decision",1
3049, Twitter TRASHES Draft Dodger Donald Trump After Disgusting Attack On John McCain ,0
3050,Trump yet to decide on new travel restrictions: officials,1
3051,Trump's defense chief on intelligence uproar: 'I'm not worried',1
3052,"Trump administration red tape tangles up visas for skilled foreigners, data shows",1
3053,LEFTIST HATE ON STEROIDS: Donald Trump Tombstone Appears In NYC,0
3054,BREAKING: JFK FILES Reveal Another Democrat President Was Member Of The KKK,0
3055,"Ghana fuel site blast kills at least 7, injures dozens",1
3056,Obama challenges Communist-led Cuba with call for democracy,1
3057,Italy's 5-Star to battle right in runoff for Rome's beachfront,1
3058,"Iranians rally against Trump's Jerusalem move, burn U.S. flags: TV",1
3059,"Iceland president accepts request for early vote, Nov. 4 possible date: PM",1
3060,'We're not electing a husband:' Tough-talking Trump wins over some skeptical women,1
3061,Obama to protesters: We're all Americans - White House,1
3062, Trump Would Give Ivanka SICK And DISGUSTING Advice If She Were Being Sexually Harassed At Work,0
3063, robert de niro makes sure to perfectly roast trump during glaad media awards speech,0
3064,Senate Ethics Committee opens probe of Senator Franken,1
3065,"Under The GOP’s Health Care Bill, Premiums Could Rise By Up To 850% For Low-Income Older Americans",0
3066," Nobody Likes Donald Trump, And These Three DEVASTATING New Polls Prove It",0
3067," dem rep. just brazenly called out trump’s immaturity, and it’s simply amazing",0
3068,Zimbabweans in South Africa hope for change at home as army seizes power,1
3069,BREAKING: CLINTON FOUNDATION FINDS $26 MILLION MORE IN PREVIOUSLY UNDISCLOSED PAYMENTS,0
3070,Trump felt Scaramucci comments to New Yorker inappropriate: White House,1
3071,Mexico arrests former high-ranking PRI official in corruption probe,1
3072,"BILL O’REILLY IS BACK! Tell Fans He’s Not Going Away: “I’m very confident the truth will come out, and when it does…I think you’re going to be shaken” ",0
3073,Conservative editor considering lawyer for independent White House bid: Bloomberg,1
3074,"Republicans in tailspin, group forms to draft Ryan for U.S. president",1
3075,"Partisan feud undercuts Trump-Russia probe, U.S. Democrats charge",1
3076, Angry ‘Patriot’ Who Assaulted A Black Woman At A Trump Rally Finds Out It Ruined His Life,0
3077,France criticizes Russian stance on Syria toxic gas probe,1
3078, This GOP Lawmaker Is A Bigger Threat To Women’s Safety Than The Trans People He Hates,0
3079,Deputy Attorney General Rosenstein interviewed over FBI ex-director's firing: WSJ,1
3080,Trump slams Facebook as lawmakers await ads amid Russia probe,1
3081, Morning Joe Hilariously Trashes Sarah Palin’s Crazy Rant In Wisconsin ,0
3082,"CITY OF CHICAGO Forcing Out Homeless Veterans Group To Make Space For Restaurants, Shops Around New “Obama Presidential Center”",0
3083,"Togo forces fire on protesters, seven wounded",1
3084, New Group Of Armed Idiots Show Up To Provide ‘Security’ For Bundy Militia Terrorists ,0
3085, WATCH The Hilarious ‘Goodbye’ Video Posted By One Of Oregon’s Militia Terrorists ,0
3086,New 9/11 Trailer – Featuring Charlie Sheen and Whoopi Goldberg,0
3087," Sean Spicer Just Gave Trump Credit For Something Obama Did, White House DESPERATE ",0
3088,U.S. Agriculture secretary nominee submits ethics disclosures,1
3089,"Soldiers, APCs seen on major road on outskirts of Zimbabwe capital: Reuters witness",1
3090,Flamboyant Hong Kong businessman David Tang dies aged 63,1
3091, DOES SEEING TWO NAKED LESBIANS IN BED TOGETHER MAKE YOU WANT TO EAT YOGURT? Chobani Apparently Thinks It Does,0
